"year","date","day","month","site.id","count","tempc","litter.depth.cm","woody.cover.number","number.of.rocks","day.since.rain","position","transaspect","landform.index","terrainshape.index","percent.slope","photsynthetic.active.radiation.percent","soil.water.holding.capacity","lat","lon","species","data.type","time.to.detect","age","survey.conducted","individual.id","survey.id","pass.id","survey.pass"
2011,"4/28/2011",28,4,16.1,3,16.7,1.8,5,10,1,1,0.047,7.25,0.125,30,0.097,4.507,37.46821881,-91.27175712,"PLSE","count",NA,"NR",1,NA,834,1,"834_1"
2011,"4/28/2011",28,4,17.1,3,16.5,3,16,0,1,1,0.291,1.375,-0.5,17.5,0.203,8.031,37.46555043,-91.27171563,"PLSE","count",NA,"NR",1,NA,888,1,"888_1"
2011,"4/28/2011",28,4,16.2,5,14.4,3.5,10,7,1,2,0.049,10.25,-1.438,27.5,0.065,9.306,37.4676649,-91.27281487,"PLSE","count",NA,"NR",1,NA,861,1,"861_1"
2011,"4/28/2011",28,4,19.1,5,17.6,4.3,4,7,1,1,1.863,6.125,-0.375,26.5,0.082,10.295,37.47087035,-91.2679177,"PLSE","count",NA,"NR",1,NA,996,1,"996_1"
2011,"4/28/2011",28,4,19.2,5,16.9,3.5,6,4,1,2,1.763,13,2.563,24.5,0.063,12.653,37.47040888,-91.26905441,"PLSE","count",NA,"NR",1,NA,1023,1,"1023_1"
2011,"4/29/2011",29,4,7.1,1,18.8,1,5,17,2,1,0.519,9,-0.5,27,0.129,8.078,37.47350367,-91.2671717,"PLSE","count",NA,"NR",1,NA,348,1,"348_1"
2011,"4/29/2011",29,4,7.2,1,18,1.8,3,3,2,2,1.145,18.25,13.188,23,0.184,8.835,37.47252487,-91.26684986,"PLSE","count",NA,"NR",1,NA,375,1,"375_1"
2011,"4/29/2011",29,4,20.2,1,10.1,2,9,7,2,2,0.094,14.563,0.063,34.5,0.073,12.923,37.46844732,-91.26909309,"PLSE","count",NA,"NR",1,NA,1077,1,"1077_1"
2011,"4/29/2011",29,4,6.1,2,16.5,3,6,0,2,1,1.819,3.75,-2,28,0.17,7.468,37.47545396,-91.26568972,"PLSE","count",NA,"NR",1,NA,294,1,"294_1"
2011,"4/29/2011",29,4,14.1,2,23.1,2.5,4,19,2,1,0.293,12.188,-1.188,33,0.422,7.536,37.47125057,-91.27280423,"PLSE","count",NA,"NR",1,NA,726,1,"726_1"
2011,"4/29/2011",29,4,2.1,3,16.7,3.7,11,0,2,1,1.542,7.75,1.625,23.5,0.105,8.6,37.47746788,-91.27104415,"PLSE","count",NA,"NR",1,NA,78,1,"78_1"
2011,"4/29/2011",29,4,2.2,3,15.9,4.7,14,1,2,2,1.354,7.125,-0.813,19,0.092,7.329,37.47715833,-91.26983286,"PLSE","count",NA,"NR",1,NA,105,1,"105_1"
2011,"4/29/2011",29,4,11.1,3,18.9,3,6,0,2,1,1.987,12.313,-0.063,27,0.07,10.002,37.471976,-91.27119388,"PLSE","count",NA,"NR",1,NA,564,1,"564_1"
2011,"4/29/2011",29,4,11.2,3,18.3,2.5,9,1,2,2,0.125,19.563,6.938,32,0.069,4.676,37.47245679,-91.27006807,"PLSE","count",NA,"NR",1,NA,591,1,"591_1"
2011,"4/29/2011",29,4,20.1,3,9.8,3.8,5,15,2,1,0.107,2.938,-0.625,26,0.099,10.095,37.46798559,-91.27023905,"PLSE","count",NA,"NR",1,NA,1050,1,"1050_1"
2011,"4/29/2011",29,4,8.2,4,18.7,2.3,1,17,2,2,1.926,12.625,3.438,30,0.079,11.844,37.47362364,-91.26361045,"PLSE","count",NA,"NR",1,NA,429,1,"429_1"
2011,"4/29/2011",29,4,14.2,4,22.1,1.5,6,14,2,2,1.22,13.563,0.125,31,0.166,7.113,37.47099097,-91.2740393,"PLSE","count",NA,"NR",1,NA,753,1,"753_1"
2011,"4/29/2011",29,4,8.1,5,20,2.8,17,0,2,1,1.578,3.188,0.625,19,0.053,9.889,37.47336106,-91.26483266,"PLSE","count",NA,"NR",1,NA,402,1,"402_1"
2011,"4/29/2011",29,4,6.2,8,16.9,3.7,5,27,2,2,1.86,14.188,2.938,39,0.117,9.872,37.47571404,-91.26445053,"PLSE","count",NA,"NR",1,NA,321,1,"321_1"
2011,"4/30/2011",30,4,5.2,0,17,4.2,8,7,3,2,1.565,14.125,2.688,31,0.072,9.315,37.48067256,-91.27277731,"PLSE","count",NA,"NR",1,NA,267,1,"267_1"
2011,"4/30/2011",30,4,1.1,1,18.6,3,4,9,3,1,1.694,2.313,-1.625,12,0.094,9.316,37.48009089,-91.27011763,"PLSE","count",NA,"NR",1,NA,25,1,"25_1"
2011,"4/30/2011",30,4,4.1,1,15.7,4,8,10,3,1,0.925,4.938,1.188,20,0.051,12.431,37.47625498,-91.25920405,"PLSE","count",NA,"NR",1,NA,186,1,"186_1"
2011,"4/30/2011",30,4,18.1,1,16.9,2.2,2,2,3,1,0.094,4.563,-0.063,22,0.08,8.12,37.47976171,-91.2753858,"PLSE","count",NA,"NR",1,NA,943,1,"943_1"
2011,"4/30/2011",30,4,3.1,2,16.9,3.5,7,5,3,1,1.073,6.375,-2.938,23.5,0.054,10.331,37.47836537,-91.26763985,"PLSE","count",NA,"NR",1,NA,132,1,"132_1"
2011,"4/30/2011",30,4,12.2,2,14.6,3.3,4,22,3,2,0.049,15,1.063,34,0.061,9.679,37.46850025,-91.26774154,"PLSE","count",NA,"NR",1,NA,646,1,"646_1"
2011,"4/30/2011",30,4,15.2,2,19.1,2.2,7,10,3,2,1.837,10.875,2,20.5,0.06,12.351,37.46880057,-91.27466095,"PLSE","count",NA,"NR",1,NA,807,1,"807_1"
2011,"4/30/2011",30,4,18.2,2,19.6,1.5,8,15,3,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,970,1,"970_1"
2011,"4/30/2011",30,4,1.2,3,18.1,3,7,3,3,2,0.792,15.688,1,30.5,0.134,6.401,37.48017658,-91.26886121,"PLSE","count",NA,"NR",1,NA,51,1,"51_1"
2011,"4/30/2011",30,4,4.2,3,16.1,2.5,8,9,3,2,1.852,12.875,5.188,23,0.196,6.632,37.47525567,-91.25935509,"PLSE","count",NA,"NR",1,NA,213,1,"213_1"
2011,"4/30/2011",30,4,5.1,3,16.5,4.3,5,12,3,1,1.936,2.563,0.063,7,0.088,9.815,37.48135629,-91.27369574,"PLSE","count",NA,"NR",1,NA,240,1,"240_1"
2011,"4/30/2011",30,4,3.2,4,18,3.5,14,22,3,2,1.405,10.813,-1.063,34,0.07,11.828,37.47778679,-91.26662204,"PLSE","count",NA,"NR",1,NA,159,1,"159_1"
2011,"4/30/2011",30,4,9.1,4,18.6,2.2,10,0,3,1,1.819,5,0,18,0.06,9.599,37.47055512,-91.26574709,"PLSE","count",NA,"NR",1,NA,457,1,"457_1"
2011,"4/30/2011",30,4,12.1,4,14.3,4,12,7,3,1,1.707,6.563,-1.188,25.5,0.045,7.509,37.46898788,-91.26663224,"PLSE","count",NA,"NR",1,NA,619,1,"619_1"
2011,"4/30/2011",30,4,10.2,5,15.7,1.2,5,20,3,2,0.603,4.313,-1.875,30.5,0.108,6.788,37.46821352,-91.26381414,"PLSE","count",NA,"NR",1,NA,538,1,"538_1"
2011,"4/30/2011",30,4,15.1,6,20.6,4,7,15,3,1,1.863,3.938,0.688,23.5,0.084,7.445,37.46924014,-91.27581752,"PLSE","count",NA,"NR",1,NA,780,1,"780_1"
2011,"4/30/2011",30,4,9.2,7,18.7,3.3,10,0,3,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,484,1,"484_1"
2011,"4/30/2011",30,4,10.1,9,14.1,3.3,11,7,3,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,511,1,"511_1"
2011,"5/4/2011",4,5,6.1,0,16.9,3.5,4,3,1,1,1.819,3.75,-2,28,0.17,7.468,37.47545396,-91.26568972,"PLSE","count",NA,"NR",1,NA,271,1,"271_1"
2011,"5/4/2011",4,5,8.1,0,15.9,2.2,6,0,1,1,1.578,3.188,0.625,19,0.053,9.889,37.47336106,-91.26483266,"PLSE","count",NA,"NR",1,NA,379,1,"379_1"
2011,"5/4/2011",4,5,9.2,1,15.7,3.3,10,2,1,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,459,1,"459_1"
2011,"5/4/2011",4,5,20.1,1,13.7,3,8,9,1,1,0.107,2.938,-0.625,26,0.099,10.095,37.46798559,-91.27023905,"PLSE","count",NA,"NR",1,NA,1027,1,"1027_1"
2011,"5/4/2011",4,5,10.2,2,14.7,1.7,7,11,1,2,0.603,4.313,-1.875,30.5,0.108,6.788,37.46821352,-91.26381414,"PLSE","count",NA,"NR",1,NA,513,1,"513_1"
2011,"5/4/2011",4,5,6.2,3,17.9,1.7,5,22,1,2,1.86,14.188,2.938,39,0.117,9.872,37.47571404,-91.26445053,"PLSE","count",NA,"NR",1,NA,298,1,"298_1"
2011,"5/4/2011",4,5,7.2,3,17.3,2.5,4,11,1,2,1.145,18.25,13.188,23,0.184,8.835,37.47252487,-91.26684986,"PLSE","count",NA,"NR",1,NA,352,1,"352_1"
2011,"5/4/2011",4,5,9.1,3,15.8,2.8,9,0,1,1,1.819,5,0,18,0.06,9.599,37.47055512,-91.26574709,"PLSE","count",NA,"NR",1,NA,432,1,"432_1"
2011,"5/4/2011",4,5,20.2,3,15.7,2.2,12,2,1,2,0.094,14.563,0.063,34.5,0.073,12.923,37.46844732,-91.26909309,"PLSE","count",NA,"NR",1,NA,1054,1,"1054_1"
2011,"5/4/2011",4,5,7.1,4,18.9,1.3,3,22,1,1,0.519,9,-0.5,27,0.129,8.078,37.47350367,-91.2671717,"PLSE","count",NA,"NR",1,NA,325,1,"325_1"
2011,"5/4/2011",4,5,8.2,5,19.2,2,1,28,1,2,1.926,12.625,3.438,30,0.079,11.844,37.47362364,-91.26361045,"PLSE","count",NA,"NR",1,NA,406,1,"406_1"
2011,"5/4/2011",4,5,10.1,5,13.7,3.2,10,2,1,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,486,1,"486_1"
2011,"5/5/2011",5,5,4.2,0,15.8,3.7,9,6,2,2,1.852,12.875,5.188,23,0.196,6.632,37.47525567,-91.25935509,"PLSE","count",NA,"NR",1,NA,189,1,"189_1"
2011,"5/5/2011",5,5,4.1,1,19.7,3.5,5,35,2,1,0.925,4.938,1.188,20,0.051,12.431,37.47625498,-91.25920405,"PLSE","count",NA,"NR",1,NA,162,1,"162_1"
2011,"5/5/2011",5,5,18.2,1,13,1.7,7,17,2,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,945,1,"945_1"
2011,"5/5/2011",5,5,1.1,2,14.5,2.5,5,4,2,1,1.694,2.313,-1.625,12,0.094,9.316,37.48009089,-91.27011763,"PLSE","count",NA,"NR",1,NA,2,1,"2_1"
2011,"5/5/2011",5,5,3.1,2,18.3,2.7,8,3,2,1,1.073,6.375,-2.938,23.5,0.054,10.331,37.47836537,-91.26763985,"PLSE","count",NA,"NR",1,NA,108,1,"108_1"
2011,"5/5/2011",5,5,5.1,2,15.4,2.7,8,16,2,1,1.936,2.563,0.063,7,0.088,9.815,37.48135629,-91.27369574,"PLSE","count",NA,"NR",1,NA,216,1,"216_1"
2011,"5/5/2011",5,5,5.2,2,16.4,3.2,11,3,2,2,1.565,14.125,2.688,31,0.072,9.315,37.48067256,-91.27277731,"PLSE","count",NA,"NR",1,NA,243,1,"243_1"
2011,"5/5/2011",5,5,12.1,2,11.7,2.5,3,2,2,1,1.707,6.563,-1.188,25.5,0.045,7.509,37.46898788,-91.26663224,"PLSE","count",NA,"NR",1,NA,594,1,"594_1"
2011,"5/5/2011",5,5,3.2,3,16.6,2,4,17,2,2,1.405,10.813,-1.063,34,0.07,11.828,37.47778679,-91.26662204,"PLSE","count",NA,"NR",1,NA,135,1,"135_1"
2011,"5/5/2011",5,5,12.2,3,11.9,3,9,8,2,2,0.049,15,1.063,34,0.061,9.679,37.46850025,-91.26774154,"PLSE","count",NA,"NR",1,NA,621,1,"621_1"
2011,"5/5/2011",5,5,1.2,5,20.5,3.3,6,2,2,2,0.792,15.688,1,30.5,0.134,6.401,37.48017658,-91.26886121,"PLSE","count",NA,"NR",1,NA,28,1,"28_1"
2011,"5/5/2011",5,5,18.1,7,12.9,3,9,1,2,1,0.094,4.563,-0.063,22,0.08,8.12,37.47976171,-91.2753858,"PLSE","count",NA,"NR",1,NA,918,1,"918_1"
2011,"5/6/2011",6,5,2.1,0,15.7,3.3,7,4,1,1,1.542,7.75,1.625,23.5,0.105,8.6,37.47746788,-91.27104415,"PLSE","count",NA,"NR",1,NA,55,1,"55_1"
2011,"5/6/2011",6,5,15.2,0,16.6,3,6,4,1,2,1.837,10.875,2,20.5,0.06,12.351,37.46880057,-91.27466095,"PLSE","count",NA,"NR",1,NA,784,1,"784_1"
2011,"5/6/2011",6,5,11.1,2,16.5,3.3,6,0,1,1,1.987,12.313,-0.063,27,0.07,10.002,37.471976,-91.27119388,"PLSE","count",NA,"NR",1,NA,541,1,"541_1"
2011,"5/6/2011",6,5,19.1,2,15.1,2.5,5,7,1,1,1.863,6.125,-0.375,26.5,0.082,10.295,37.47087035,-91.2679177,"PLSE","count",NA,"NR",1,NA,973,1,"973_1"
2011,"5/6/2011",6,5,11.2,3,17.9,3.7,5,0,1,2,0.125,19.563,6.938,32,0.069,4.676,37.47245679,-91.27006807,"PLSE","count",NA,"NR",1,NA,568,1,"568_1"
2011,"5/6/2011",6,5,14.1,3,18.4,0.3,7,45,1,1,0.293,12.188,-1.188,33,0.422,7.536,37.47125057,-91.27280423,"PLSE","count",NA,"NR",1,NA,703,1,"703_1"
2011,"5/6/2011",6,5,17.1,3,15,1.5,6,4,1,1,0.291,1.375,-0.5,17.5,0.203,8.031,37.46555043,-91.27171563,"PLSE","count",NA,"NR",1,NA,865,1,"865_1"
2011,"5/6/2011",6,5,13.2,4,16.8,2.2,7,3,1,2,1.056,6.063,1.25,30,0.049,11.759,37.46575438,-91.26817544,"PLSE","count",NA,"NR",1,NA,676,1,"676_1"
2011,"5/6/2011",6,5,16.1,4,11.2,3,8,20,1,1,0.047,7.25,0.125,30,0.097,4.507,37.46821881,-91.27175712,"PLSE","count",NA,"NR",1,NA,811,1,"811_1"
2011,"5/6/2011",6,5,17.2,4,13.8,1.3,4,14,1,2,0.034,9.063,0.813,28,0.071,7.874,37.46518227,-91.27289384,"PLSE","count",NA,"NR",1,NA,892,1,"892_1"
2011,"5/6/2011",6,5,2.2,5,16.1,3,4,19,1,2,1.354,7.125,-0.813,19,0.092,7.329,37.47715833,-91.26983286,"PLSE","count",NA,"NR",1,NA,82,1,"82_1"
2011,"5/6/2011",6,5,13.1,5,14.4,2,15,0,1,1,1.981,4.813,1.188,27.5,0.206,11.377,37.46665072,-91.26876927,"PLSE","count",NA,"NR",1,NA,649,1,"649_1"
2011,"5/6/2011",6,5,14.2,5,15.9,2.7,4,91,1,2,1.22,13.563,0.125,31,0.166,7.113,37.47099097,-91.2740393,"PLSE","count",NA,"NR",1,NA,730,1,"730_1"
2011,"5/6/2011",6,5,15.1,5,16.9,2.8,6,17,1,1,1.863,3.938,0.688,23.5,0.084,7.445,37.46924014,-91.27581752,"PLSE","count",NA,"NR",1,NA,757,1,"757_1"
2011,"5/6/2011",6,5,16.2,5,11.1,2.5,13,6,1,2,0.049,10.25,-1.438,27.5,0.065,9.306,37.4676649,-91.27281487,"PLSE","count",NA,"NR",1,NA,838,1,"838_1"
2011,"5/6/2011",6,5,19.2,5,10.1,3.3,7,9,1,2,1.763,13,2.563,24.5,0.063,12.653,37.47040888,-91.26905441,"PLSE","count",NA,"NR",1,NA,999,1,"999_1"
2011,"5/11/2011",11,5,9.2,0,25.9,2.7,4,0,4,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,465,1,"465_1"
2011,"5/11/2011",11,5,10.2,0,25,3,7,7,4,2,0.603,4.313,-1.875,30.5,0.108,6.788,37.46821352,-91.26381414,"PLSE","count",NA,"NR",1,NA,519,1,"519_1"
2011,"5/11/2011",11,5,11.1,0,23.3,1.7,1,1,4,1,1.987,12.313,-0.063,27,0.07,10.002,37.471976,-91.27119388,"PLSE","count",NA,"NR",1,NA,546,1,"546_1"
2011,"5/11/2011",11,5,11.2,0,22.3,2,3,0,4,2,0.125,19.563,6.938,32,0.069,4.676,37.47245679,-91.27006807,"PLSE","count",NA,"NR",1,NA,573,1,"573_1"
2011,"5/11/2011",11,5,12.2,0,32.4,2,1,8,4,2,0.049,15,1.063,34,0.061,9.679,37.46850025,-91.26774154,"PLSE","count",NA,"NR",1,NA,627,1,"627_1"
2011,"5/11/2011",11,5,14.1,0,28.9,0.7,3,10,4,1,0.293,12.188,-1.188,33,0.422,7.536,37.47125057,-91.27280423,"PLSE","count",NA,"NR",1,NA,708,1,"708_1"
2011,"5/11/2011",11,5,18.1,0,24.9,3,0,1,4,1,0.094,4.563,-0.063,22,0.08,8.12,37.47976171,-91.2753858,"PLSE","count",NA,"NR",1,NA,924,1,"924_1"
2011,"5/11/2011",11,5,10.1,1,24.9,3.3,1,2,4,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,492,1,"492_1"
2011,"5/11/2011",11,5,14.2,1,27.8,2.3,3,18,4,2,1.22,13.563,0.125,31,0.166,7.113,37.47099097,-91.2740393,"PLSE","count",NA,"NR",1,NA,735,1,"735_1"
2011,"5/11/2011",11,5,9.1,3,23.7,2.3,6,0,4,1,1.819,5,0,18,0.06,9.599,37.47055512,-91.26574709,"PLSE","count",NA,"NR",1,NA,438,1,"438_1"
2011,"5/11/2011",11,5,12.1,3,26.1,3,2,4,4,1,1.707,6.563,-1.188,25.5,0.045,7.509,37.46898788,-91.26663224,"PLSE","count",NA,"NR",1,NA,600,1,"600_1"
2011,"5/11/2011",11,5,18.2,3,24.5,3,1,12,4,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,951,1,"951_1"
2011,"5/12/2011",12,5,1.2,0,21.1,2.5,1,2,5,2,0.792,15.688,1,30.5,0.134,6.401,37.48017658,-91.26886121,"PLSE","count",NA,"NR",1,NA,34,1,"34_1"
2011,"5/12/2011",12,5,2.2,0,19.2,2.7,5,6,5,2,1.354,7.125,-0.813,19,0.092,7.329,37.47715833,-91.26983286,"PLSE","count",NA,"NR",1,NA,88,1,"88_1"
2011,"5/12/2011",12,5,4.1,0,25.3,2.3,2,18,5,1,0.925,4.938,1.188,20,0.051,12.431,37.47625498,-91.25920405,"PLSE","count",NA,"NR",1,NA,169,1,"169_1"
2011,"5/12/2011",12,5,4.2,0,22.4,2.5,6,2,5,2,1.852,12.875,5.188,23,0.196,6.632,37.47525567,-91.25935509,"PLSE","count",NA,"NR",1,NA,196,1,"196_1"
2011,"5/12/2011",12,5,13.1,0,25.1,2.8,1,2,5,1,1.981,4.813,1.188,27.5,0.206,11.377,37.46665072,-91.26876927,"PLSE","count",NA,"NR",1,NA,655,1,"655_1"
2011,"5/12/2011",12,5,15.2,0,17.3,2.3,0,0,5,2,1.837,10.875,2,20.5,0.06,12.351,37.46880057,-91.27466095,"PLSE","count",NA,"NR",1,NA,790,1,"790_1"
2011,"5/12/2011",12,5,16.1,0,22.9,0.8,3,11,5,1,0.047,7.25,0.125,30,0.097,4.507,37.46821881,-91.27175712,"PLSE","count",NA,"NR",1,NA,817,1,"817_1"
2011,"5/12/2011",12,5,16.2,0,21.7,1.3,4,7,5,2,0.049,10.25,-1.438,27.5,0.065,9.306,37.4676649,-91.27281487,"PLSE","count",NA,"NR",1,NA,844,1,"844_1"
2011,"5/12/2011",12,5,1.1,1,23,3.2,6,1,5,1,1.694,2.313,-1.625,12,0.094,9.316,37.48009089,-91.27011763,"PLSE","count",NA,"NR",1,NA,8,1,"8_1"
2011,"5/12/2011",12,5,3.1,1,18.9,2.7,3,3,5,1,1.073,6.375,-2.938,23.5,0.054,10.331,37.47836537,-91.26763985,"PLSE","count",NA,"NR",1,NA,115,1,"115_1"
2011,"5/12/2011",12,5,13.2,1,23.6,2.7,1,17,5,2,1.056,6.063,1.25,30,0.049,11.759,37.46575438,-91.26817544,"PLSE","count",NA,"NR",1,NA,682,1,"682_1"
2011,"5/12/2011",12,5,17.2,1,26.5,2.8,2,3,5,2,0.034,9.063,0.813,28,0.071,7.874,37.46518227,-91.27289384,"PLSE","count",NA,"NR",1,NA,898,1,"898_1"
2011,"5/12/2011",12,5,19.2,1,20.6,1.8,4,10,5,2,1.763,13,2.563,24.5,0.063,12.653,37.47040888,-91.26905441,"PLSE","count",NA,"NR",1,NA,1006,1,"1006_1"
2011,"5/12/2011",12,5,2.1,2,17.9,3.3,5,0,5,1,1.542,7.75,1.625,23.5,0.105,8.6,37.47746788,-91.27104415,"PLSE","count",NA,"NR",1,NA,61,1,"61_1"
2011,"5/12/2011",12,5,3.2,2,19,1.7,1,11,5,2,1.405,10.813,-1.063,34,0.07,11.828,37.47778679,-91.26662204,"PLSE","count",NA,"NR",1,NA,142,1,"142_1"
2011,"5/12/2011",12,5,5.1,2,22.4,2.2,1,8,5,1,1.936,2.563,0.063,7,0.088,9.815,37.48135629,-91.27369574,"PLSE","count",NA,"NR",1,NA,223,1,"223_1"
2011,"5/12/2011",12,5,5.2,2,24.5,3.7,1,4,5,2,1.565,14.125,2.688,31,0.072,9.315,37.48067256,-91.27277731,"PLSE","count",NA,"NR",1,NA,250,1,"250_1"
2011,"5/12/2011",12,5,15.1,2,17.7,1.7,4,8,5,1,1.863,3.938,0.688,23.5,0.084,7.445,37.46924014,-91.27581752,"PLSE","count",NA,"NR",1,NA,763,1,"763_1"
2011,"5/12/2011",12,5,17.1,3,24.2,2,3,2,5,1,0.291,1.375,-0.5,17.5,0.203,8.031,37.46555043,-91.27171563,"PLSE","count",NA,"NR",1,NA,871,1,"871_1"
2011,"5/12/2011",12,5,19.1,4,21.2,2.2,7,17,5,1,1.863,6.125,-0.375,26.5,0.082,10.295,37.47087035,-91.2679177,"PLSE","count",NA,"NR",1,NA,979,1,"979_1"
2011,"5/13/2011",13,5,7.2,0,16.7,2.7,1,4,1,2,1.145,18.25,13.188,23,0.184,8.835,37.47252487,-91.26684986,"PLSE","count",NA,"NR",1,NA,358,1,"358_1"
2011,"5/13/2011",13,5,8.1,0,16.9,3.8,4,2,1,1,1.578,3.188,0.625,19,0.053,9.889,37.47336106,-91.26483266,"PLSE","count",NA,"NR",1,NA,385,1,"385_1"
2011,"5/13/2011",13,5,7.1,1,16.6,1.3,8,5,1,1,0.519,9,-0.5,27,0.129,8.078,37.47350367,-91.2671717,"PLSE","count",NA,"NR",1,NA,331,1,"331_1"
2011,"5/13/2011",13,5,20.1,1,16.9,1.5,4,14,1,1,0.107,2.938,-0.625,26,0.099,10.095,37.46798559,-91.27023905,"PLSE","count",NA,"NR",1,NA,1034,1,"1034_1"
2011,"5/13/2011",13,5,20.2,1,19.7,3.7,8,8,1,2,0.094,14.563,0.063,34.5,0.073,12.923,37.46844732,-91.26909309,"PLSE","count",NA,"NR",1,NA,1061,1,"1061_1"
2011,"5/13/2011",13,5,6.2,5,15.1,1.2,1,14,1,2,1.86,14.188,2.938,39,0.117,9.872,37.47571404,-91.26445053,"PLSE","count",NA,"NR",1,NA,304,1,"304_1"
2011,"5/13/2011",13,5,6.1,7,13.9,2.5,4,3,1,1,1.819,3.75,-2,28,0.17,7.468,37.47545396,-91.26568972,"PLSE","count",NA,"NR",1,NA,277,1,"277_1"
2011,"5/13/2011",13,5,8.2,12,16.9,2.8,1,8,1,2,1.926,12.625,3.438,30,0.079,11.844,37.47362364,-91.26361045,"PLSE","count",NA,"NR",1,NA,412,1,"412_1"
2011,"5/14/2011",14,5,1.2,0,10.5,3.5,0,1,1,2,0.792,15.688,1,30.5,0.134,6.401,37.48017658,-91.26886121,"PLSE","count",NA,"NR",1,NA,37,1,"37_1"
2011,"5/14/2011",14,5,9.1,0,10.4,2.8,2,0,1,1,1.819,5,0,18,0.06,9.599,37.47055512,-91.26574709,"PLSE","count",NA,"NR",1,NA,441,1,"441_1"
2011,"5/14/2011",14,5,5.1,1,10,1.7,2,10,1,1,1.936,2.563,0.063,7,0.088,9.815,37.48135629,-91.27369574,"PLSE","count",NA,"NR",1,NA,226,1,"226_1"
2011,"5/14/2011",14,5,1.1,2,10.1,2.5,3,6,1,1,1.694,2.313,-1.625,12,0.094,9.316,37.48009089,-91.27011763,"PLSE","count",NA,"NR",1,NA,11,1,"11_1"
2011,"5/14/2011",14,5,4.1,2,10.5,2.2,3,18,1,1,0.925,4.938,1.188,20,0.051,12.431,37.47625498,-91.25920405,"PLSE","count",NA,"NR",1,NA,172,1,"172_1"
2011,"5/14/2011",14,5,4.2,2,10.1,2,7,4,1,2,1.852,12.875,5.188,23,0.196,6.632,37.47525567,-91.25935509,"PLSE","count",NA,"NR",1,NA,199,1,"199_1"
2011,"5/14/2011",14,5,5.2,2,9.9,3.8,4,2,1,2,1.565,14.125,2.688,31,0.072,9.315,37.48067256,-91.27277731,"PLSE","count",NA,"NR",1,NA,253,1,"253_1"
2011,"5/14/2011",14,5,12.1,2,10.8,0.3,2,2,1,1,1.707,6.563,-1.188,25.5,0.045,7.509,37.46898788,-91.26663224,"PLSE","count",NA,"NR",1,NA,604,1,"604_1"
2011,"5/14/2011",14,5,3.1,3,10.3,3.2,5,2,1,1,1.073,6.375,-2.938,23.5,0.054,10.331,37.47836537,-91.26763985,"PLSE","count",NA,"NR",1,NA,118,1,"118_1"
2011,"5/14/2011",14,5,3.2,3,10.6,2,0,12,1,2,1.405,10.813,-1.063,34,0.07,11.828,37.47778679,-91.26662204,"PLSE","count",NA,"NR",1,NA,145,1,"145_1"
2011,"5/14/2011",14,5,12.2,3,10.9,2.2,3,10,1,2,0.049,15,1.063,34,0.061,9.679,37.46850025,-91.26774154,"PLSE","count",NA,"NR",1,NA,631,1,"631_1"
2011,"5/14/2011",14,5,10.2,4,11.5,1.7,3,27,1,2,0.603,4.313,-1.875,30.5,0.108,6.788,37.46821352,-91.26381414,"PLSE","count",NA,"NR",1,NA,522,1,"522_1"
2011,"5/14/2011",14,5,18.1,5,10.1,2.3,3,3,1,1,0.094,4.563,-0.063,22,0.08,8.12,37.47976171,-91.2753858,"PLSE","count",NA,"NR",1,NA,928,1,"928_1"
2011,"5/14/2011",14,5,18.2,5,10.3,2.3,2,22,1,2,0.137,22.063,9.188,33,0.105,11.904,37.47905622,-91.27430583,"PLSE","count",NA,"NR",1,NA,955,1,"955_1"
2011,"5/14/2011",14,5,9.2,6,10.4,2.3,2,13,1,2,1.831,8.875,-0.188,26.5,0.151,11.89,37.47102856,-91.26463184,"PLSE","count",NA,"NR",1,NA,468,1,"468_1"
2011,"5/14/2011",14,5,10.1,7,10.5,2.3,7,4,1,1,1.974,2.938,-1.375,7,0.067,13.263,37.46910757,-91.26442046,"PLSE","count",NA,"NR",1,NA,495,1,"495_1"
2011,"5/15/2011",15,5,2.1,0,10,2,3,4,2,1,1.542,7.75,1.625,23.5,0.105,8.6,37.47746788,-91.27104415,"PLSE","count",NA,"NR",1,NA,64,1,"64_1"
2011,"5/15/2011",15,5,7.1,1,11,1.5,1,3,2,1,0.519,9,-0.5,27,0.129,8.078,37.47350367,-91.2671717,"PLSE","count",NA,"NR",1,NA,334,1,"334_1"
