"site.id","lat","lon","elevation_ft","state","county","survey.id","year","month","day","date","start.datetime","end.datetime","duration","site.dry","survey.conducted","num.obs","start.weather","start.wind","start.airtemp","start.watertemp","start.width_m","end.weather","end.wind","end.airtemp","end.watertemp","end.width_m","start.domsubst","start.subdomsubst","end.domsubst","end.subdomsubst","morphology.types","trackname","track.distance_m","confidence.historic.loc","notes","survey.type","distance","data.type","individual.id","pass.id","survey.pass","species","age","count","time.to.detect"
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",41,2022,7,13,"2022-07-13","2022-07-13 12:32","2022-07-13 13:36",64,0,1,2,"clear/slight clouds","calm",20,NA,"2.1-3.0","clear/slight clouds","calm",20,NA,"0.6-1.0","pebble/gravel","cobble","cobble","pebble/gravel","seep/spring","Site80_7_13_22",401.73,"medium","Broke both thermometers in backpack. Air temp taken from phone.","first survey",401.73,"count",NA,1,"41_1","TAGR","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","ASTR","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","ASTR","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","ASTR","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","BAWR","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","BAWR","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","BAWR","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","DICO","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","DICO","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","DICO","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","DITE","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","DITE","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","DITE","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","ENES","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","ENES","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","ENES","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PLDU","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PLDU","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PLDU","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PLVE","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PLVE","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PLVE","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PSRE","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PSRE","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","PSRE","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RAAU","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RAAU","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RAAU","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RACA","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RACA","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RACA","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RHCA","adult",15,33
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RHCA","juvenile",42,7
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","RHCA","larva",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","TAGR","adult",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","TAGR","juvenile",0,NA
"Site 80 - Lower North Fork Toutle River",46.3622465,-122.634802,260,"Washington","Cowlitz County",82,2022,9,14,"2022-09-14","2022-09-14 17:00","2022-09-14 18:02",62,0,1,3,"overcast","calm",17,14,"0.6-1.0","overcast","calm",15,14,"0.6-1.0","cobble","pebble/gravel","pebble/gravel","cobble","seep/spring","Site80_9_14_22",483.2,"high","SECOND SURVEY. Talon Jost (Eastern WA University) surveyed with us and swabbed salamanders. SO MANY SALLIES!!!","second survey",483.2,"count",NA,1,"82_1","TAGR","larva",0,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","ASTR","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","ASTR","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","ASTR","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","BAWR","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","BAWR","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","BAWR","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","DICO","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","DICO","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","DICO","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","DITE","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","DITE","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","DITE","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","ENES","adult",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","ENES","juvenile",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","ENES","larva",NA,NA
"Site 81 - Willame Creek",46.582566,-121.802316,1411,"Washington","Lewis County",40,2022,7,12,"2022-07-12","2022-07-12 10:44","2022-07-12 10:46",2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Looked all around area and there was no water to be found. Look like it has been dry for some time. We covered our green survey dot so we have high confidence we were at the area.","first survey - dry",NA,"count",NA,1,"40_1","PLDU","adult",NA,NA
