"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","accuracy_m","coordinate.info","notes","weather","air.temp","date","count","survey.pass"
981,44.44372,-73.217848,20,10,2016,1,5560,"PO",1,"EBIS","NR",NA,NA,50,"Lat and long added by C.B. using Google Earth","Etter reports “I’ve been finding lot and lots of Northern Two-Lined Salamanders in the Potash Creek drainage in Burlington. One day I found one underneath about every 5 rocks I overturned (for about 15 salamanders total).”
Originally entered as a Burlington Record, JA changed the town to South Burlington in June 2018.",NA,NA,"10/20/2016",1,"5560_1"
981,44.44372,-73.217848,20,10,2016,1,5561,"PO",1,"EBIS","NR",NA,NA,50,"Lat and long added by C.B. using Google Earth","Etter reports “I’ve been finding lot and lots of Northern Two-Lined Salamanders in the Potash Creek drainage in Burlington. One day I found one underneath about every 5 rocks I overturned (for about 15 salamanders total).”
Originally entered as a Burlington Record, JA changed the town to South Burlington in June 2018.",NA,NA,"10/20/2016",1,"5561_1"
981,44.44372,-73.217848,20,10,2016,1,5562,"PO",1,"EBIS","NR",NA,NA,50,"Lat and long added by C.B. using Google Earth","Etter reports “I’ve been finding lot and lots of Northern Two-Lined Salamanders in the Potash Creek drainage in Burlington. One day I found one underneath about every 5 rocks I overturned (for about 15 salamanders total).”
Originally entered as a Burlington Record, JA changed the town to South Burlington in June 2018.",NA,NA,"10/20/2016",1,"5562_1"
981,44.44372,-73.217848,20,10,2016,1,5563,"PO",1,"EBIS","NR",NA,NA,50,"Lat and long added by C.B. using Google Earth","Etter reports “I’ve been finding lot and lots of Northern Two-Lined Salamanders in the Potash Creek drainage in Burlington. One day I found one underneath about every 5 rocks I overturned (for about 15 salamanders total).”
Originally entered as a Burlington Record, JA changed the town to South Burlington in June 2018.",NA,NA,"10/20/2016",1,"5563_1"
986,44.449035,-73.195615,20,4,2017,1,5564,"PO",1,"EBIS","NR",NA,NA,NA,"Lat and long added by C.B. using Google Earth and provided map.","Weather History: Sunny and war, higher temperatures ","Cloudy, overcast",15,"4/20/2017",1,"5564_1"
984,44.446451,-73.197761,17,4,2018,1,5565,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by C.B.   using Google Earth. ","Weather History: Wintery mix in previous days, wet ground with some snow.","Overcast, light snow",4,"4/17/2018",1,"5565_1"
984,44.446451,-73.197761,17,4,2018,1,5566,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by C.B.   using Google Earth.","Weather History: Wintery mix in previous days, wet ground with some snow.","Overcast, light snow",4,"4/17/2018",1,"5566_1"
984,44.446451,-73.197761,17,4,2018,1,5567,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by C.B.   using Google Earth.","Weather History: Wintery mix in previous days, wet ground with some snow.","Overcast, light snow",4,"4/17/2018",1,"5567_1"
984,44.446451,-73.197761,17,4,2018,1,5568,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by C.B.   using Google Earth.","Weather History: Wintery mix in previous days, wet ground with some snow.","Overcast, light snow",4,"4/17/2018",1,"5568_1"
984,44.446451,-73.197761,17,4,2018,1,5569,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by C.B.   using Google Earth.","Weather History: Wintery mix in previous days, wet ground with some snow.","Overcast, light snow",4,"4/17/2018",1,"5569_1"
984,44.446451,-73.197761,17,4,2018,1,5570,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by C.B.   using Google Earth. ","Weather History: Wintery mix in previous days, wet ground with some snow.","Overcast, light snow",4,"4/17/2018",1,"5570_1"
194,43.301821,-72.425453,29,7,2006,1,5571,"PO",1,"EBIS","NR",NA,NA,1200,"Lat and Long added by Sarah Clarke using GE.",NA,NA,NA,"7/29/2006",1,"5571_1"
211,43.335693,-72.48732,17,8,2021,1,5572,"PO",1,"EBIS","NR",NA,NA,130,"Lat long assigned by Matt Gorton using GE.","4 under one rock","Overcast",21.1,"8/17/2021",1,"5572_1"
211,43.335693,-72.48732,17,8,2021,1,5573,"PO",1,"EBIS","NR",NA,NA,130,"Lat long assigned by Matt Gorton using GE.","4 under one rock","Overcast",21.1,"8/17/2021",1,"5573_1"
211,43.335693,-72.48732,17,8,2021,1,5574,"PO",1,"EBIS","NR",NA,NA,130,"Lat long assigned by Matt Gorton using GE.","4 under one rock","Overcast",21.1,"8/17/2021",1,"5574_1"
211,43.335693,-72.48732,17,8,2021,1,5575,"PO",1,"EBIS","NR",NA,NA,130,"Lat long assigned by Matt Gorton using GE.","4 under one rock","Overcast",21.1,"8/17/2021",1,"5575_1"
211,43.335693,-72.48732,17,8,2021,1,5576,"PO",1,"EBIS","NR",NA,NA,130,"Lat long assigned by Matt Gorton using GE.","4 under one rock","Overcast",21.1,"8/17/2021",1,"5576_1"
211,43.335693,-72.48732,17,8,2021,1,5577,"PO",1,"EBIS","NR",NA,NA,130,"Lat long assigned by Matt Gorton using GE.","4 under one rock","Overcast",21.1,"8/17/2021",1,"5577_1"
211,43.335693,-72.48732,17,8,2021,1,5578,"PO",1,"EBIS","NR",NA,NA,130,"Lat long assigned by Matt Gorton using GE.","4 under one rock","Overcast",21.1,"8/17/2021",1,"5578_1"
1175,44.805247,-73.076463,28,8,2017,1,5579,"PO",1,"EBIS","NR",NA,NA,30,"Lat long added by us (JA) using Google Earth. ",NA,NA,NA,"8/28/2017",1,"5579_1"
1173,44.80311,-73.085136,3,8,2018,1,5580,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by  C.B. using Google Earth. ",NA,NA,NA,"8/3/2018",1,"5580_1"
1176,44.816046,-73.019699,23,10,2015,1,5581,"PO",1,"EBIS","NR",NA,NA,NA,NA,"Weather History: Had one hard frost, cold nights. ","Overcast",8,"10/23/2015",1,"5581_1"
946,44.38509,-73.1068,5,11,2015,1,5582,"PO",1,"EBIS","NR",NA,NA,NA,NA,"Weather History: unseasonably warm with recent rain
13:45 - 14:30","Clear",21,"11/5/2015",1,"5582_1"
946,44.38509,-73.1068,5,11,2015,1,5583,"PO",1,"EBIS","NR",NA,NA,NA,NA,"Weather History: unseasonably warm with recent rain
13:45 - 14:30","Clear",21,"11/5/2015",1,"5583_1"
946,44.38509,-73.1068,5,11,2015,1,5584,"PO",1,"EBIS","NR",NA,NA,NA,NA,"Weather History: unseasonably warm with recent rain
13:45 - 14:30","Clear",21,"11/5/2015",1,"5584_1"
946,44.38509,-73.1068,5,11,2015,1,5585,"PO",1,"EBIS","NR",NA,NA,NA,NA,"Weather History: unseasonably warm with recent rain
13:45 - 14:30","Clear",21,"11/5/2015",1,"5585_1"
946,44.38509,-73.1068,5,11,2015,1,5586,"PO",1,"EBIS","NR",NA,NA,NA,NA,"Weather History: unseasonably warm with recent rain
13:45 - 14:30","Clear",21,"11/5/2015",1,"5586_1"
971,44.430311,-71.963452,29,5,2002,1,5587,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by C.B. using Google Earth. ","3 found in 100 meter stretch here. Somewhat silty over many of rocks. No duskies or spring salamander found.","Dry, sunny",NA,"5/29/2002",1,"5587_1"
971,44.430311,-71.963452,29,5,2002,1,5588,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by C.B. using Google Earth. ","3 found in 100 meter stretch here. Somewhat silty over many of rocks. No duskies or spring salamander found.","Dry, sunny",NA,"5/29/2002",1,"5588_1"
971,44.430311,-71.963452,29,5,2002,1,5589,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by C.B. using Google Earth. ","3 found in 100 meter stretch here. Somewhat silty over many of rocks. No duskies or spring salamander found.","Dry, sunny",NA,"5/29/2002",1,"5589_1"
12,42.771427,-73.124287,31,5,2004,1,5590,"PO",1,"EBIS","NR",NA,NA,NA,NA,"Pic#1752-1753",NA,NA,"5/31/2004",1,"5590_1"
18,42.785528,-73.089105,24,5,2009,1,5591,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5591_1"
18,42.785528,-73.089105,24,5,2009,1,5592,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5592_1"
18,42.785528,-73.089105,24,5,2009,1,5593,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5593_1"
18,42.785528,-73.089105,24,5,2009,1,5594,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5594_1"
18,42.785528,-73.089105,24,5,2009,1,5595,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5595_1"
18,42.785528,-73.089105,24,5,2009,1,5596,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5596_1"
18,42.785528,-73.089105,24,5,2009,1,5597,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5597_1"
18,42.785528,-73.089105,24,5,2009,1,5598,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny",18,"5/24/2009",1,"5598_1"
14,42.776026,-73.135853,27,8,2009,1,5599,"PO",1,"EBIS","NR",NA,NA,500,"Lat and long added by CB using GE",NA,"Sunny, brisk",13,"8/27/2009",1,"5599_1"
7,42.755913,-73.068572,31,8,2009,1,5600,"PO",1,"EBIS","NR",NA,NA,20,"C.B. using Google Earth",NA,NA,NA,"8/31/2009",1,"5600_1"
1026,44.520521,-72.189445,5,6,2003,1,5601,"PO",1,"EBIS","NR",NA,NA,NA,NA,"in leaves above water",NA,NA,"6/5/2003",1,"5601_1"
1057,44.54074,-72.17891,2,9,2019,1,5602,"PO",1,"EBIS","NR",NA,NA,200,"Lat and long added by J.A. using Google Earth.   ","Weather History: hot and dry, rain last night","Rain",14,"9/2/2019",1,"5602_1"
1057,44.54074,-72.17891,2,9,2019,1,5603,"PO",1,"EBIS","NR",NA,NA,200,"Lat and long added by J.A. using Google Earth.   ","Weather History: hot and dry, rain last night","Rain",14,"9/2/2019",1,"5603_1"
1057,44.54074,-72.17891,2,9,2019,1,5604,"PO",1,"EBIS","NR",NA,NA,200,"Lat and long added by J.A. using Google Earth.   ","Weather History: hot and dry, rain last night","Rain",14,"9/2/2019",1,"5604_1"
832,44.237942,-73.020918,26,7,2001,1,5605,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5605_1"
832,44.237942,-73.020918,26,7,2001,1,5606,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5606_1"
832,44.237942,-73.020918,26,7,2001,1,5607,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5607_1"
832,44.237942,-73.020918,26,7,2001,1,5608,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5608_1"
832,44.237942,-73.020918,26,7,2001,1,5609,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5609_1"
832,44.237942,-73.020918,26,7,2001,1,5610,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5610_1"
832,44.237942,-73.020918,26,7,2001,1,5611,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5611_1"
832,44.237942,-73.020918,26,7,2001,1,5612,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5612_1"
832,44.237942,-73.020918,26,7,2001,1,5613,"PO",1,"EBIS","NR",NA,NA,1920,"Road only. Lat long assigned by Matt Gorton using GE.",NA,NA,NA,"7/26/2001",1,"5613_1"
823,44.222398,-73.074572,8,6,2002,1,5614,"PO",1,"EBIS","adult",NA,NA,220,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",20,"6/8/2002",1,"5614_1"
823,44.222398,-73.074572,8,6,2002,1,5615,"PO",1,"EBIS","larva",NA,NA,220,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",20,"6/8/2002",1,"5615_1"
837,44.245872,-72.968143,21,7,2007,1,5616,"PO",1,"EBIS","NR",NA,NA,100,"Lat longs added by C.B. using Google Earth.  ","It was above ground by about 3 feet. The clutter of decaying leaves had collected on some unused cedar siding laid over two tall sawhorses. A ladder covered by a worn-out white tarp lay on top of the cedar, and the leaves were mostly in between the rungs. ",NA,NA,"7/21/2007",1,"5616_1"
837,44.245872,-72.968143,21,7,2007,1,5617,"PO",1,"EBIS","NR",NA,NA,100,"Lat longs added by C.B. using Google Earth.  ","It was above ground by about 3 feet. The clutter of decaying leaves had collected on some unused cedar siding laid over two tall sawhorses. A ladder covered by a worn-out white tarp lay on top of the cedar, and the leaves were mostly in between the rungs. ",NA,NA,"7/21/2007",1,"5617_1"
812,44.207747,-72.961194,1,9,2012,1,5618,"PO",1,"EBIS","NR",NA,NA,200,"Lat long assigned by Matt Gorton using GE.","Camels’ Hump State Forest south of Stave Brook along border with Starksboro. Accessed from Route 17 via small access road.
","Clear",23,"9/1/2012",1,"5618_1"
811,44.206686,-72.962871,26,7,2018,1,5619,"PO",1,"EBIS","NR",NA,NA,250,"Lat and long added by J.A. observer. ","Weather History: rainy and hot","Partly cloudy",NA,"7/26/2018",1,"5619_1"
472,43.7885,-72.76525,19,6,2014,1,5620,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny, Warm",22,"6/19/2014",1,"5620_1"
472,43.7885,-72.76525,19,6,2014,1,5621,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"Sunny, Warm",22,"6/19/2014",1,"5621_1"
999,44.474613,-72.802842,20,5,2003,1,5622,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"5/20/2003",1,"5622_1"
1048,44.533538,-72.786157,11,7,2007,1,5623,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/11/2007",1,"5623_1"
1048,44.533538,-72.786157,11,7,2007,1,5624,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/11/2007",1,"5624_1"
1042,44.528715,-72.783067,11,7,2007,1,5625,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/11/2007",1,"5625_1"
1042,44.528715,-72.783067,11,7,2007,1,5626,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/11/2007",1,"5626_1"
1036,44.525309,-72.776199,11,7,2007,1,5627,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/11/2007",1,"5627_1"
1036,44.525309,-72.776199,11,7,2007,1,5628,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/11/2007",1,"5628_1"
1059,44.542999,-72.809674,15,7,2015,1,5629,"PO",1,"EBIS","NR",NA,NA,3219,"Lat and long added by C.B. using Google Earth and Taft Lodge. ","While reporting an A. maculatum Joseph reports “The only salamanders I ever found on the mountain are G. porphyriticus, P. cinereus, and E. bislineata and never above Taft Lodge at about 3650’.”
Exact date of sighting(s) are unknown.",NA,NA,"7/15/2015",1,"5629_1"
552,43.911754,-72.394333,29,5,1994,1,5630,"PO",1,"EBIS","NR",NA,NA,25,"lat and long added by C.B. using GE",NA,NA,NA,"5/29/1994",1,"5630_1"
526,43.863675,-72.358003,9,9,2017,1,5631,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long provided by observer. No positional accuracy given.","http://www.inaturalist.org/observations/7847712 - ID number
",NA,NA,"9/9/2017",1,"5631_1"
524,43.857341,-72.439826,8,8,2018,1,5632,"PO",1,"EBIS","NR",NA,NA,NA,"Lat and long provided by observer.",NA,NA,NA,"8/8/2018",1,"5632_1"
130,43.116015,-72.994728,4,6,2004,1,5633,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"6/4/2004",1,"5633_1"
96,43.0378,-72.98942,8,7,2019,1,5634,"PO",1,"EBIS","NR",NA,NA,30,"Lat and long added by J.A. using Google Earth. ","Weather History: hot and dry week or so, some rain 2 days ago.
","clear and sunny",23,"7/8/2019",1,"5634_1"
96,43.0378,-72.98942,8,7,2019,1,5635,"PO",1,"EBIS","NR",NA,NA,30,"Lat and long added by J.A. using Google Earth. ","Weather History: hot and dry week or so, some rain 2 days ago.
","clear and sunny",23,"7/8/2019",1,"5635_1"
96,43.0378,-72.98942,8,7,2019,1,5636,"PO",1,"EBIS","NR",NA,NA,30,"Lat and long added by J.A. using Google Earth. ","Weather History: hot and dry week or so, some rain 2 days ago.
","clear and sunny",23,"7/8/2019",1,"5636_1"
96,43.0378,-72.98942,8,7,2019,1,5637,"PO",1,"EBIS","NR",NA,NA,30,"Lat and long added by J.A. using Google Earth. ","Weather History: hot and dry week or so, some rain 2 days ago.
","clear and sunny",23,"7/8/2019",1,"5637_1"
96,43.0378,-72.98942,8,7,2019,1,5638,"PO",1,"EBIS","NR",NA,NA,30,"Lat and long added by J.A. using Google Earth. ","Weather History: hot and dry week or so, some rain 2 days ago.
","clear and sunny",23,"7/8/2019",1,"5638_1"
96,43.0378,-72.98942,8,7,2019,1,5639,"PO",1,"EBIS","NR",NA,NA,30,"Lat and long added by J.A. using Google Earth. ","Weather History: hot and dry week or so, some rain 2 days ago.
","clear and sunny",23,"7/8/2019",1,"5639_1"
96,43.0378,-72.98942,8,7,2019,1,5640,"PO",1,"EBIS","larva",NA,NA,30,"Lat and long added by J.A. using Google Earth. ","Weather History: hot and dry week or so, some rain 2 days ago.
","clear and sunny",23,"7/8/2019",1,"5640_1"
438,43.752807,-73.13541,23,9,1993,1,5641,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"light rain",20,"9/23/1993",1,"5641_1"
438,43.752807,-73.13541,23,9,1993,1,5642,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"light rain",20,"9/23/1993",1,"5642_1"
438,43.752807,-73.13541,23,9,1993,1,5643,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"light rain",20,"9/23/1993",1,"5643_1"
438,43.752807,-73.13541,23,9,1993,1,5644,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"light rain",20,"9/23/1993",1,"5644_1"
438,43.752807,-73.13541,2,7,1996,1,5645,"PO",1,"EBIS","NR",NA,NA,100,"Lat longs added by us using Google Earth.",NA,"Hot, humid, sunny",NA,"7/2/1996",1,"5645_1"
436,43.752738,-73.135284,15,8,1997,1,5646,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE. Approximate location centered on VAYC.","Temperature in the 70’s Fahrenheit","Sunny",22,"8/15/1997",1,"5646_1"
436,43.752738,-73.135284,15,8,1997,1,5647,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE. Approximate location centered on VAYC.","Temperature in the 70’s Fahrenheit","Sunny",22,"8/15/1997",1,"5647_1"
436,43.752738,-73.135284,15,8,1997,1,5648,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE. Approximate location centered on VAYC.","Temperature in the 70’s Fahrenheit","Sunny",22,"8/15/1997",1,"5648_1"
436,43.752738,-73.135284,15,8,1997,1,5649,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE. Approximate location centered on VAYC.","Temperature in the 70’s Fahrenheit","Sunny",22,"8/15/1997",1,"5649_1"
438,43.752807,-73.13541,10,4,2004,1,5650,"PO",1,"EBIS","adult",NA,NA,100,"Lat longs added by us using Google Earth.",NA,"clear, cool",2,"4/10/2004",1,"5650_1"
438,43.752807,-73.13541,10,4,2004,1,5651,"PO",1,"EBIS","larva",NA,NA,100,"Lat longs added by us using Google Earth.",NA,"clear, cool",2,"4/10/2004",1,"5651_1"
438,43.752807,-73.13541,10,4,2004,1,5652,"PO",1,"EBIS","larva",NA,NA,100,"Lat longs added by us using Google Earth.",NA,"clear, cool",2,"4/10/2004",1,"5652_1"
438,43.752807,-73.13541,10,4,2004,1,5653,"PO",1,"EBIS","larva",NA,NA,100,"Lat longs added by us using Google Earth.",NA,"clear, cool",2,"4/10/2004",1,"5653_1"
438,43.752807,-73.13541,17,5,2004,1,5654,"PO",1,"EBIS","NR",NA,NA,100,"Lat longs added by us using Google Earth.",NA,"partly cloudy then turning clear",17,"5/17/2004",1,"5654_1"
438,43.752807,-73.13541,20,5,2004,1,5655,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"partly cloudy",NA,"5/20/2004",1,"5655_1"
438,43.752807,-73.13541,20,5,2004,1,5656,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"partly cloudy",NA,"5/20/2004",1,"5656_1"
438,43.752807,-73.13541,20,5,2004,1,5657,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"partly cloudy",NA,"5/20/2004",1,"5657_1"
438,43.752807,-73.13541,20,5,2004,1,5658,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"High thin clouds",18,"5/20/2004",1,"5658_1"
438,43.752807,-73.13541,20,5,2004,1,5659,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"High thin clouds",18,"5/20/2004",1,"5659_1"
438,43.752807,-73.13541,20,5,2004,1,5660,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"High thin clouds",18,"5/20/2004",1,"5660_1"
438,43.752807,-73.13541,20,5,2004,1,5661,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"High thin clouds",18,"5/20/2004",1,"5661_1"
438,43.752807,-73.13541,20,5,2004,1,5662,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"High thin clouds",18,"5/20/2004",1,"5662_1"
438,43.752807,-73.13541,19,5,2005,1,5663,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5663_1"
438,43.752807,-73.13541,19,5,2005,1,5664,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5664_1"
438,43.752807,-73.13541,19,5,2005,1,5665,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5665_1"
438,43.752807,-73.13541,19,5,2005,1,5666,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5666_1"
438,43.752807,-73.13541,19,5,2005,1,5667,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5667_1"
438,43.752807,-73.13541,19,5,2005,1,5668,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5668_1"
438,43.752807,-73.13541,19,5,2005,1,5669,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5669_1"
438,43.752807,-73.13541,19,5,2005,1,5670,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","
","Sunny",10,"5/19/2005",1,"5670_1"
438,43.752807,-73.13541,19,5,2005,1,5671,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Sunny and no rain last 4 days.","Clear, warm",13,"5/19/2005",1,"5671_1"
438,43.752807,-73.13541,19,5,2005,1,5672,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Sunny and no rain last 4 days.","Clear, warm",13,"5/19/2005",1,"5672_1"
438,43.752807,-73.13541,19,5,2005,1,5673,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.","Sunny and no rain last 4 days.","Clear, warm",13,"5/19/2005",1,"5673_1"
438,43.752807,-73.13541,18,5,2006,1,5674,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5674_1"
438,43.752807,-73.13541,18,5,2006,1,5675,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5675_1"
438,43.752807,-73.13541,18,5,2006,1,5676,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5676_1"
438,43.752807,-73.13541,18,5,2006,1,5677,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5677_1"
438,43.752807,-73.13541,18,5,2006,1,5678,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5678_1"
438,43.752807,-73.13541,18,5,2006,1,5679,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5679_1"
438,43.752807,-73.13541,18,5,2006,1,5680,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5680_1"
438,43.752807,-73.13541,18,5,2006,1,5681,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Partly cloudy",NA,"5/18/2006",1,"5681_1"
437,43.752803,-73.135107,18,5,2006,1,5682,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.",NA,"Rainy",NA,"5/18/2006",1,"5682_1"
437,43.752803,-73.135107,18,5,2006,1,5683,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.",NA,"Rainy",NA,"5/18/2006",1,"5683_1"
437,43.752803,-73.135107,18,5,2006,1,5684,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.",NA,"Rainy",NA,"5/18/2006",1,"5684_1"
437,43.752803,-73.135107,18,5,2006,1,5685,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.",NA,"Rainy",NA,"5/18/2006",1,"5685_1"
437,43.752803,-73.135107,18,5,2006,1,5686,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.",NA,"Rainy",NA,"5/18/2006",1,"5686_1"
438,43.752807,-73.13541,17,5,2007,1,5687,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast, cool",NA,"5/17/2007",1,"5687_1"
438,43.752807,-73.13541,17,5,2007,1,5688,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast, cool",NA,"5/17/2007",1,"5688_1"
438,43.752807,-73.13541,17,5,2007,1,5689,"PO",1,"EBIS","NR",NA,NA,1609,"Lat longs added by us using Google Earth.",NA,"Overcast, cool",NA,"5/17/2007",1,"5689_1"
441,43.755135,-73.151468,15,5,2008,1,5690,"PO",1,"EBIS","egg mass",NA,NA,50,"Lat long assigned by Matt Gorton using GE.","I counted 75 eggs (counting the white spots). Could this possibly be more than one individual?",NA,NA,"5/15/2008",1,"5690_1"
